Date,Time,State,Candidate,Party,Traffic
2016-03-11,14:00:00,OH,trump,gop,11
2016-03-11,15:00:00,OH,trump,gop,10
2016-03-11,16:00:00,OH,trump,gop,10
2016-03-11,17:00:00,OH,trump,gop,10
2016-03-11,18:00:00,OH,trump,gop,10
2016-03-11,19:00:00,OH,trump,gop,8
2016-03-11,20:00:00,OH,trump,gop,8
2016-03-11,21:00:00,OH,trump,gop,9
2016-03-11,22:00:00,OH,trump,gop,10
2016-03-11,23:00:00,OH,trump,gop,12
2016-03-12,0:00:00,OH,trump,gop,15
2016-03-12,1:00:00,OH,trump,gop,19
2016-03-12,2:00:00,OH,trump,gop,19
2016-03-12,3:00:00,OH,trump,gop,20
2016-03-12,4:00:00,OH,trump,gop,20
2016-03-12,5:00:00,OH,trump,gop,19
2016-03-12,6:00:00,OH,trump,gop,17
2016-03-12,7:00:00,OH,trump,gop,17
2016-03-12,8:00:00,OH,trump,gop,16
2016-03-12,9:00:00,OH,trump,gop,13
2016-03-12,10:00:00,OH,trump,gop,17
2016-03-12,11:00:00,OH,trump,gop,15
2016-03-12,12:00:00,OH,trump,gop,17
2016-03-12,13:00:00,OH,trump,gop,16
2016-03-12,14:00:00,OH,trump,gop,18
2016-03-12,15:00:00,OH,trump,gop,20
2016-03-12,16:00:00,OH,trump,gop,20
2016-03-12,17:00:00,OH,trump,gop,21
2016-03-12,18:00:00,OH,trump,gop,21
2016-03-12,19:00:00,OH,trump,gop,19
2016-03-12,20:00:00,OH,trump,gop,18
2016-03-12,21:00:00,OH,trump,gop,17
2016-03-12,22:00:00,OH,trump,gop,16
2016-03-12,23:00:00,OH,trump,gop,18
2016-03-13,0:00:00,OH,trump,gop,19
2016-03-13,1:00:00,OH,trump,gop,19
2016-03-13,2:00:00,OH,trump,gop,18
2016-03-13,3:00:00,OH,trump,gop,20
2016-03-13,4:00:00,OH,trump,gop,20
2016-03-13,5:00:00,OH,trump,gop,17
2016-03-13,6:00:00,OH,trump,gop,17
2016-03-13,7:00:00,OH,trump,gop,16
2016-03-13,8:00:00,OH,trump,gop,15
2016-03-13,9:00:00,OH,trump,gop,11
2016-03-13,10:00:00,OH,trump,gop,17
2016-03-13,11:00:00,OH,trump,gop,13
2016-03-13,12:00:00,OH,trump,gop,16
2016-03-13,13:00:00,OH,trump,gop,17
2016-03-13,14:00:00,OH,trump,gop,18
2016-03-13,15:00:00,OH,trump,gop,15
2016-03-13,16:00:00,OH,trump,gop,15
2016-03-13,17:00:00,OH,trump,gop,14
2016-03-13,18:00:00,OH,trump,gop,17
2016-03-13,19:00:00,OH,trump,gop,16
2016-03-13,20:00:00,OH,trump,gop,15
2016-03-13,21:00:00,OH,trump,gop,14
2016-03-13,22:00:00,OH,trump,gop,14
2016-03-13,23:00:00,OH,trump,gop,13
2016-03-14,0:00:00,OH,trump,gop,15
2016-03-14,1:00:00,OH,trump,gop,15
2016-03-14,2:00:00,OH,trump,gop,15
2016-03-14,3:00:00,OH,trump,gop,17
2016-03-14,4:00:00,OH,trump,gop,17
2016-03-14,5:00:00,OH,trump,gop,14
2016-03-14,6:00:00,OH,trump,gop,15
2016-03-14,7:00:00,OH,trump,gop,14
2016-03-14,8:00:00,OH,trump,gop,13
2016-03-14,9:00:00,OH,trump,gop,13
2016-03-14,10:00:00,OH,trump,gop,13
2016-03-14,11:00:00,OH,trump,gop,15
2016-03-14,12:00:00,OH,trump,gop,15
2016-03-14,13:00:00,OH,trump,gop,13
2016-03-14,14:00:00,OH,trump,gop,12
2016-03-14,15:00:00,OH,trump,gop,12
2016-03-14,16:00:00,OH,trump,gop,13
2016-03-14,17:00:00,OH,trump,gop,13
2016-03-14,18:00:00,OH,trump,gop,12
2016-03-14,19:00:00,OH,trump,gop,12
2016-03-14,20:00:00,OH,trump,gop,12
2016-03-14,21:00:00,OH,trump,gop,14
2016-03-14,22:00:00,OH,trump,gop,17
2016-03-14,23:00:00,OH,trump,gop,17
2016-03-15,0:00:00,OH,trump,gop,15
2016-03-15,1:00:00,OH,trump,gop,16
2016-03-15,2:00:00,OH,trump,gop,18
2016-03-15,3:00:00,OH,trump,gop,19
2016-03-15,4:00:00,OH,trump,gop,16
2016-03-15,5:00:00,OH,trump,gop,16
2016-03-15,6:00:00,OH,trump,gop,15
2016-03-15,7:00:00,OH,trump,gop,17
2016-03-15,8:00:00,OH,trump,gop,13
2016-03-15,9:00:00,OH,trump,gop,14
2016-03-15,10:00:00,OH,trump,gop,16
2016-03-15,11:00:00,OH,trump,gop,18
2016-03-15,12:00:00,OH,trump,gop,18
2016-03-15,13:00:00,OH,trump,gop,17
2016-03-15,14:00:00,OH,trump,gop,16
2016-03-15,15:00:00,OH,trump,gop,16
2016-03-15,16:00:00,OH,trump,gop,18
2016-03-15,17:00:00,OH,trump,gop,17
2016-03-15,18:00:00,OH,trump,gop,16
2016-03-15,19:00:00,OH,trump,gop,16
2016-03-15,20:00:00,OH,trump,gop,18
2016-03-15,21:00:00,OH,trump,gop,18
2016-03-15,22:00:00,OH,trump,gop,20
2016-03-15,23:00:00,OH,trump,gop,23
2016-03-16,0:00:00,OH,trump,gop,32
2016-03-16,1:00:00,OH,trump,gop,37
2016-03-16,2:00:00,OH,trump,gop,42
2016-03-16,3:00:00,OH,trump,gop,31
2016-03-16,5:00:00,AZ,trump,gop,40
2016-03-16,6:00:00,AZ,trump,gop,36
2016-03-16,7:00:00,AZ,trump,gop,32
2016-03-16,8:00:00,AZ,trump,gop,32
2016-03-16,9:00:00,AZ,trump,gop,31
2016-03-16,10:00:00,AZ,trump,gop,32
2016-03-16,11:00:00,AZ,trump,gop,39
2016-03-16,12:00:00,AZ,trump,gop,43
2016-03-16,13:00:00,AZ,trump,gop,38
2016-03-16,14:00:00,AZ,trump,gop,31
2016-03-16,15:00:00,AZ,trump,gop,25
2016-03-16,16:00:00,AZ,trump,gop,23
2016-03-16,17:00:00,AZ,trump,gop,22
2016-03-16,18:00:00,AZ,trump,gop,22
2016-03-16,19:00:00,AZ,trump,gop,22
2016-03-16,20:00:00,AZ,trump,gop,20
2016-03-16,21:00:00,AZ,trump,gop,21
2016-03-16,22:00:00,AZ,trump,gop,21
2016-03-16,23:00:00,AZ,trump,gop,23
2016-03-17,0:00:00,AZ,trump,gop,24
2016-03-17,1:00:00,AZ,trump,gop,26
2016-03-17,2:00:00,AZ,trump,gop,26
2016-03-17,3:00:00,AZ,trump,gop,26
2016-03-17,4:00:00,AZ,trump,gop,26
2016-03-17,5:00:00,AZ,trump,gop,29
2016-03-17,6:00:00,AZ,trump,gop,24
2016-03-17,7:00:00,AZ,trump,gop,25
2016-03-17,8:00:00,AZ,trump,gop,24
2016-03-17,9:00:00,AZ,trump,gop,24
2016-03-17,10:00:00,AZ,trump,gop,20
2016-03-17,11:00:00,AZ,trump,gop,21
2016-03-17,12:00:00,AZ,trump,gop,22
2016-03-17,13:00:00,AZ,trump,gop,21
2016-03-17,14:00:00,AZ,trump,gop,22
2016-03-17,15:00:00,AZ,trump,gop,20
2016-03-17,16:00:00,AZ,trump,gop,18
2016-03-17,17:00:00,AZ,trump,gop,17
2016-03-17,18:00:00,AZ,trump,gop,19
2016-03-17,19:00:00,AZ,trump,gop,23
2016-03-17,20:00:00,AZ,trump,gop,24
2016-03-17,21:00:00,AZ,trump,gop,22
2016-03-17,22:00:00,AZ,trump,gop,22
2016-03-17,23:00:00,AZ,trump,gop,24
2016-03-18,0:00:00,AZ,trump,gop,24
2016-03-18,1:00:00,AZ,trump,gop,26
2016-03-18,2:00:00,AZ,trump,gop,25
2016-03-18,3:00:00,AZ,trump,gop,27
2016-03-18,4:00:00,AZ,trump,gop,26
2016-03-18,5:00:00,AZ,trump,gop,29
2016-03-18,6:00:00,AZ,trump,gop,25
2016-03-18,7:00:00,AZ,trump,gop,24
2016-03-18,8:00:00,AZ,trump,gop,22
2016-03-18,9:00:00,AZ,trump,gop,23
2016-03-18,10:00:00,AZ,trump,gop,23
2016-03-18,11:00:00,AZ,trump,gop,22
2016-03-18,12:00:00,AZ,trump,gop,23
2016-03-18,13:00:00,AZ,trump,gop,31
2016-03-18,14:00:00,AZ,trump,gop,27
2016-03-18,15:00:00,AZ,trump,gop,25
2016-03-18,16:00:00,AZ,trump,gop,23
2016-03-18,17:00:00,AZ,trump,gop,20
2016-03-18,18:00:00,AZ,trump,gop,21
2016-03-18,19:00:00,AZ,trump,gop,20
2016-03-18,20:00:00,AZ,trump,gop,23
2016-03-18,21:00:00,AZ,trump,gop,22
2016-03-18,22:00:00,AZ,trump,gop,22
2016-03-18,23:00:00,AZ,trump,gop,24
2016-03-19,0:00:00,AZ,trump,gop,31
2016-03-19,1:00:00,AZ,trump,gop,36
2016-03-19,2:00:00,AZ,trump,gop,36
2016-03-19,3:00:00,AZ,trump,gop,34
2016-03-19,4:00:00,AZ,trump,gop,38
2016-03-19,5:00:00,AZ,trump,gop,39
2016-03-19,6:00:00,AZ,trump,gop,33
2016-03-19,7:00:00,AZ,trump,gop,27
2016-03-19,8:00:00,AZ,trump,gop,29
2016-03-19,9:00:00,AZ,trump,gop,28
2016-03-19,10:00:00,AZ,trump,gop,24
2016-03-19,11:00:00,AZ,trump,gop,30
2016-03-19,12:00:00,AZ,trump,gop,35
2016-03-19,13:00:00,AZ,trump,gop,44
2016-03-19,14:00:00,AZ,trump,gop,47
2016-03-19,15:00:00,AZ,trump,gop,46
2016-03-19,16:00:00,AZ,trump,gop,55
2016-03-19,17:00:00,AZ,trump,gop,89
2016-03-19,18:00:00,AZ,trump,gop,100
2016-03-19,19:00:00,AZ,trump,gop,92
2016-03-19,20:00:00,AZ,trump,gop,75
2016-03-19,21:00:00,AZ,trump,gop,69
2016-03-19,22:00:00,AZ,trump,gop,64
2016-03-19,23:00:00,AZ,trump,gop,56
2016-03-20,0:00:00,AZ,trump,gop,53
2016-03-20,1:00:00,AZ,trump,gop,51
2016-03-20,2:00:00,AZ,trump,gop,49
2016-03-20,3:00:00,AZ,trump,gop,48
2016-03-20,4:00:00,AZ,trump,gop,47
2016-03-20,5:00:00,AZ,trump,gop,45
2016-03-20,6:00:00,AZ,trump,gop,43
2016-03-20,7:00:00,AZ,trump,gop,38
2016-03-20,8:00:00,AZ,trump,gop,35
2016-03-20,9:00:00,AZ,trump,gop,31
2016-03-20,10:00:00,AZ,trump,gop,28
2016-03-20,11:00:00,AZ,trump,gop,37
2016-03-20,12:00:00,AZ,trump,gop,35
2016-03-20,13:00:00,AZ,trump,gop,37
2016-03-20,14:00:00,AZ,trump,gop,41
2016-03-20,15:00:00,AZ,trump,gop,37
2016-03-20,16:00:00,AZ,trump,gop,30
2016-03-20,17:00:00,AZ,trump,gop,28
2016-03-20,18:00:00,AZ,trump,gop,27
2016-03-20,19:00:00,AZ,trump,gop,25
2016-03-20,20:00:00,AZ,trump,gop,23
2016-03-20,21:00:00,AZ,trump,gop,22
2016-03-20,22:00:00,AZ,trump,gop,21
2016-03-20,23:00:00,AZ,trump,gop,23
2016-03-21,0:00:00,AZ,trump,gop,23
2016-03-21,1:00:00,AZ,trump,gop,22
2016-03-21,2:00:00,AZ,trump,gop,23
2016-03-21,3:00:00,AZ,trump,gop,24
2016-03-21,4:00:00,AZ,trump,gop,26
2016-03-21,5:00:00,AZ,trump,gop,27
2016-03-21,6:00:00,AZ,trump,gop,23
2016-03-21,7:00:00,AZ,trump,gop,25
2016-03-21,8:00:00,AZ,trump,gop,18
2016-03-21,9:00:00,AZ,trump,gop,20
2016-03-21,10:00:00,AZ,trump,gop,21
2016-03-21,11:00:00,AZ,trump,gop,20
2016-03-21,12:00:00,AZ,trump,gop,23
2016-03-21,13:00:00,AZ,trump,gop,24
2016-03-21,14:00:00,AZ,trump,gop,23
2016-03-21,15:00:00,AZ,trump,gop,23
2016-03-21,16:00:00,AZ,trump,gop,21
2016-03-21,17:00:00,AZ,trump,gop,19
2016-03-21,18:00:00,AZ,trump,gop,18
2016-03-21,19:00:00,AZ,trump,gop,21
2016-03-21,20:00:00,AZ,trump,gop,20
2016-03-21,21:00:00,AZ,trump,gop,20
2016-03-21,22:00:00,AZ,trump,gop,22
2016-03-21,23:00:00,AZ,trump,gop,23
2016-03-22,0:00:00,AZ,trump,gop,24
2016-03-22,1:00:00,AZ,trump,gop,25
2016-03-22,2:00:00,AZ,trump,gop,33
2016-03-22,3:00:00,AZ,trump,gop,27
2016-03-22,4:00:00,AZ,trump,gop,27
2016-03-22,5:00:00,AZ,trump,gop,28
2016-03-22,6:00:00,AZ,trump,gop,23
2016-03-22,7:00:00,AZ,trump,gop,22
2016-03-22,8:00:00,AZ,trump,gop,19
2016-03-22,9:00:00,AZ,trump,gop,21
2016-03-22,10:00:00,AZ,trump,gop,22
2016-03-22,11:00:00,AZ,trump,gop,24
2016-03-22,12:00:00,AZ,trump,gop,25
2016-03-22,13:00:00,AZ,trump,gop,23
2016-03-22,14:00:00,AZ,trump,gop,23
2016-03-22,15:00:00,AZ,trump,gop,21
2016-03-22,16:00:00,AZ,trump,gop,20
2016-03-22,17:00:00,AZ,trump,gop,19
2016-03-22,18:00:00,AZ,trump,gop,20
2016-03-22,19:00:00,AZ,trump,gop,20
2016-03-22,20:00:00,AZ,trump,gop,20
2016-03-22,21:00:00,AZ,trump,gop,19
2016-03-22,22:00:00,AZ,trump,gop,18
2016-03-22,23:00:00,AZ,trump,gop,21
2016-03-23,0:00:00,AZ,trump,gop,21
2016-03-23,1:00:00,AZ,trump,gop,25
2016-03-23,2:00:00,AZ,trump,gop,27
2016-03-23,3:00:00,AZ,trump,gop,47
2016-03-23,4:00:00,AZ,trump,gop,48
2016-03-16,5:00:00,UT,trump,gop,50
2016-03-16,6:00:00,UT,trump,gop,48
2016-03-16,7:00:00,UT,trump,gop,39
2016-03-16,8:00:00,UT,trump,gop,44
2016-03-16,9:00:00,UT,trump,gop,46
2016-03-16,10:00:00,UT,trump,gop,39
2016-03-16,11:00:00,UT,trump,gop,47
2016-03-16,12:00:00,UT,trump,gop,42
2016-03-16,13:00:00,UT,trump,gop,36
2016-03-16,14:00:00,UT,trump,gop,27
2016-03-16,15:00:00,UT,trump,gop,26
2016-03-16,16:00:00,UT,trump,gop,26
2016-03-16,17:00:00,UT,trump,gop,27
2016-03-16,18:00:00,UT,trump,gop,28
2016-03-16,19:00:00,UT,trump,gop,23
2016-03-16,20:00:00,UT,trump,gop,22
2016-03-16,21:00:00,UT,trump,gop,21
2016-03-16,22:00:00,UT,trump,gop,21
2016-03-16,23:00:00,UT,trump,gop,25
2016-03-17,0:00:00,UT,trump,gop,25
2016-03-17,1:00:00,UT,trump,gop,24
2016-03-17,2:00:00,UT,trump,gop,26
2016-03-17,3:00:00,UT,trump,gop,27
2016-03-17,4:00:00,UT,trump,gop,29
2016-03-17,5:00:00,UT,trump,gop,28
2016-03-17,6:00:00,UT,trump,gop,26
2016-03-17,7:00:00,UT,trump,gop,33
2016-03-17,8:00:00,UT,trump,gop,35
2016-03-17,9:00:00,UT,trump,gop,21
2016-03-17,10:00:00,UT,trump,gop,21
2016-03-17,11:00:00,UT,trump,gop,22
2016-03-17,12:00:00,UT,trump,gop,21
2016-03-17,13:00:00,UT,trump,gop,24
2016-03-17,14:00:00,UT,trump,gop,22
2016-03-17,15:00:00,UT,trump,gop,18
2016-03-17,16:00:00,UT,trump,gop,19
2016-03-17,17:00:00,UT,trump,gop,19
2016-03-17,18:00:00,UT,trump,gop,21
2016-03-17,19:00:00,UT,trump,gop,19
2016-03-17,20:00:00,UT,trump,gop,21
2016-03-17,21:00:00,UT,trump,gop,21
2016-03-17,22:00:00,UT,trump,gop,23
2016-03-17,23:00:00,UT,trump,gop,28
2016-03-18,0:00:00,UT,trump,gop,28
2016-03-18,1:00:00,UT,trump,gop,28
2016-03-18,2:00:00,UT,trump,gop,27
2016-03-18,3:00:00,UT,trump,gop,31
2016-03-18,4:00:00,UT,trump,gop,35
2016-03-18,5:00:00,UT,trump,gop,35
2016-03-18,6:00:00,UT,trump,gop,27
2016-03-18,7:00:00,UT,trump,gop,28
2016-03-18,8:00:00,UT,trump,gop,24
2016-03-18,9:00:00,UT,trump,gop,28
2016-03-18,10:00:00,UT,trump,gop,38
2016-03-18,11:00:00,UT,trump,gop,39
2016-03-18,12:00:00,UT,trump,gop,42
2016-03-18,13:00:00,UT,trump,gop,42
2016-03-18,14:00:00,UT,trump,gop,37
2016-03-18,15:00:00,UT,trump,gop,35
2016-03-18,16:00:00,UT,trump,gop,32
2016-03-18,17:00:00,UT,trump,gop,31
2016-03-18,18:00:00,UT,trump,gop,34
2016-03-18,19:00:00,UT,trump,gop,32
2016-03-18,20:00:00,UT,trump,gop,36
2016-03-18,21:00:00,UT,trump,gop,40
2016-03-18,22:00:00,UT,trump,gop,42
2016-03-18,23:00:00,UT,trump,gop,54
2016-03-19,0:00:00,UT,trump,gop,62
2016-03-19,1:00:00,UT,trump,gop,90
2016-03-19,2:00:00,UT,trump,gop,100
2016-03-19,3:00:00,UT,trump,gop,77
2016-03-19,4:00:00,UT,trump,gop,79
2016-03-19,5:00:00,UT,trump,gop,68
2016-03-19,6:00:00,UT,trump,gop,58
2016-03-19,7:00:00,UT,trump,gop,54
2016-03-19,8:00:00,UT,trump,gop,45
2016-03-19,9:00:00,UT,trump,gop,38
2016-03-19,10:00:00,UT,trump,gop,44
2016-03-19,11:00:00,UT,trump,gop,43
2016-03-19,12:00:00,UT,trump,gop,50
2016-03-19,13:00:00,UT,trump,gop,48
2016-03-19,14:00:00,UT,trump,gop,40
2016-03-19,15:00:00,UT,trump,gop,42
2016-03-19,16:00:00,UT,trump,gop,33
2016-03-19,17:00:00,UT,trump,gop,33
2016-03-19,18:00:00,UT,trump,gop,34
2016-03-19,19:00:00,UT,trump,gop,30
2016-03-19,20:00:00,UT,trump,gop,28
2016-03-19,21:00:00,UT,trump,gop,29
2016-03-19,22:00:00,UT,trump,gop,27
2016-03-19,23:00:00,UT,trump,gop,25
2016-03-20,0:00:00,UT,trump,gop,25
2016-03-20,1:00:00,UT,trump,gop,27
2016-03-20,2:00:00,UT,trump,gop,28
2016-03-20,3:00:00,UT,trump,gop,30
2016-03-20,4:00:00,UT,trump,gop,34
2016-03-20,5:00:00,UT,trump,gop,34
2016-03-20,6:00:00,UT,trump,gop,28
2016-03-20,7:00:00,UT,trump,gop,31
2016-03-20,8:00:00,UT,trump,gop,30
2016-03-20,9:00:00,UT,trump,gop,18
2016-03-20,10:00:00,UT,trump,gop,25
2016-03-20,11:00:00,UT,trump,gop,16
2016-03-20,12:00:00,UT,trump,gop,26
2016-03-20,13:00:00,UT,trump,gop,28
2016-03-20,14:00:00,UT,trump,gop,30
2016-03-20,15:00:00,UT,trump,gop,26
2016-03-20,16:00:00,UT,trump,gop,23
2016-03-20,17:00:00,UT,trump,gop,23
2016-03-20,18:00:00,UT,trump,gop,19
2016-03-20,19:00:00,UT,trump,gop,20
2016-03-20,20:00:00,UT,trump,gop,22
2016-03-20,21:00:00,UT,trump,gop,18
2016-03-20,22:00:00,UT,trump,gop,20
2016-03-20,23:00:00,UT,trump,gop,25
2016-03-21,0:00:00,UT,trump,gop,24
2016-03-21,1:00:00,UT,trump,gop,23
2016-03-21,2:00:00,UT,trump,gop,22
2016-03-21,3:00:00,UT,trump,gop,23
2016-03-21,4:00:00,UT,trump,gop,25
2016-03-21,5:00:00,UT,trump,gop,24
2016-03-21,6:00:00,UT,trump,gop,24
2016-03-21,7:00:00,UT,trump,gop,21
2016-03-21,8:00:00,UT,trump,gop,23
2016-03-21,9:00:00,UT,trump,gop,18
2016-03-21,10:00:00,UT,trump,gop,18
2016-03-21,11:00:00,UT,trump,gop,24
2016-03-21,12:00:00,UT,trump,gop,21
2016-03-21,13:00:00,UT,trump,gop,21
2016-03-21,14:00:00,UT,trump,gop,22
2016-03-21,15:00:00,UT,trump,gop,18
2016-03-21,16:00:00,UT,trump,gop,18
2016-03-21,17:00:00,UT,trump,gop,19
2016-03-21,18:00:00,UT,trump,gop,20
2016-03-21,19:00:00,UT,trump,gop,21
2016-03-21,20:00:00,UT,trump,gop,20
2016-03-21,21:00:00,UT,trump,gop,18
2016-03-21,22:00:00,UT,trump,gop,18
2016-03-21,23:00:00,UT,trump,gop,22
2016-03-22,0:00:00,UT,trump,gop,25
2016-03-22,1:00:00,UT,trump,gop,32
2016-03-22,2:00:00,UT,trump,gop,29
2016-03-22,3:00:00,UT,trump,gop,26
2016-03-22,4:00:00,UT,trump,gop,31
2016-03-22,5:00:00,UT,trump,gop,30
2016-03-22,6:00:00,UT,trump,gop,32
2016-03-22,7:00:00,UT,trump,gop,30
2016-03-22,8:00:00,UT,trump,gop,22
2016-03-22,9:00:00,UT,trump,gop,25
2016-03-22,10:00:00,UT,trump,gop,23
2016-03-22,11:00:00,UT,trump,gop,23
2016-03-22,12:00:00,UT,trump,gop,23
2016-03-22,13:00:00,UT,trump,gop,23
2016-03-22,14:00:00,UT,trump,gop,22
2016-03-22,15:00:00,UT,trump,gop,21
2016-03-22,16:00:00,UT,trump,gop,21
2016-03-22,17:00:00,UT,trump,gop,21
2016-03-22,18:00:00,UT,trump,gop,23
2016-03-22,19:00:00,UT,trump,gop,22
2016-03-22,20:00:00,UT,trump,gop,21
2016-03-22,21:00:00,UT,trump,gop,22
2016-03-22,22:00:00,UT,trump,gop,21
2016-03-22,23:00:00,UT,trump,gop,25
2016-03-23,0:00:00,UT,trump,gop,28
2016-03-23,1:00:00,UT,trump,gop,28
2016-03-23,2:00:00,UT,trump,gop,30
2016-03-23,3:00:00,UT,trump,gop,45
2016-03-23,4:00:00,UT,trump,gop,44
2016-03-30,4:00:00,WI,trump,gop,73
2016-03-30,5:00:00,WI,trump,gop,71
2016-03-30,6:00:00,WI,trump,gop,60
2016-03-30,7:00:00,WI,trump,gop,61
2016-03-30,8:00:00,WI,trump,gop,43
2016-03-30,9:00:00,WI,trump,gop,45
2016-03-30,10:00:00,WI,trump,gop,57
2016-03-30,11:00:00,WI,trump,gop,71
2016-03-30,12:00:00,WI,trump,gop,69
2016-03-30,13:00:00,WI,trump,gop,63
2016-03-30,14:00:00,WI,trump,gop,60
2016-03-30,15:00:00,WI,trump,gop,57
2016-03-30,16:00:00,WI,trump,gop,55
2016-03-30,17:00:00,WI,trump,gop,59
2016-03-30,18:00:00,WI,trump,gop,55
2016-03-30,19:00:00,WI,trump,gop,60
2016-03-30,20:00:00,WI,trump,gop,58
2016-03-30,21:00:00,WI,trump,gop,55
2016-03-30,22:00:00,WI,trump,gop,66
2016-03-30,23:00:00,WI,trump,gop,63
2016-03-31,0:00:00,WI,trump,gop,62
2016-03-31,1:00:00,WI,trump,gop,58
2016-03-31,2:00:00,WI,trump,gop,63
2016-03-31,3:00:00,WI,trump,gop,67
2016-03-31,4:00:00,WI,trump,gop,57
2016-03-31,5:00:00,WI,trump,gop,54
2016-03-31,6:00:00,WI,trump,gop,50
2016-03-31,7:00:00,WI,trump,gop,46
2016-03-31,8:00:00,WI,trump,gop,48
2016-03-31,9:00:00,WI,trump,gop,48
2016-03-31,10:00:00,WI,trump,gop,51
2016-03-31,11:00:00,WI,trump,gop,54
2016-03-31,12:00:00,WI,trump,gop,51
2016-03-31,13:00:00,WI,trump,gop,42
2016-03-31,14:00:00,WI,trump,gop,40
2016-03-31,15:00:00,WI,trump,gop,36
2016-03-31,16:00:00,WI,trump,gop,36
2016-03-31,17:00:00,WI,trump,gop,41
2016-03-31,18:00:00,WI,trump,gop,40
2016-03-31,19:00:00,WI,trump,gop,39
2016-03-31,20:00:00,WI,trump,gop,39
2016-03-31,21:00:00,WI,trump,gop,40
2016-03-31,22:00:00,WI,trump,gop,48
2016-03-31,23:00:00,WI,trump,gop,52
2016-04-01,0:00:00,WI,trump,gop,46
2016-04-01,1:00:00,WI,trump,gop,47
2016-04-01,2:00:00,WI,trump,gop,57
2016-04-01,3:00:00,WI,trump,gop,57
2016-04-01,4:00:00,WI,trump,gop,49
2016-04-01,5:00:00,WI,trump,gop,47
2016-04-01,6:00:00,WI,trump,gop,42
2016-04-01,7:00:00,WI,trump,gop,45
2016-04-01,8:00:00,WI,trump,gop,37
2016-04-01,9:00:00,WI,trump,gop,32
2016-04-01,10:00:00,WI,trump,gop,37
2016-04-01,11:00:00,WI,trump,gop,43
2016-04-01,12:00:00,WI,trump,gop,45
2016-04-01,13:00:00,WI,trump,gop,40
2016-04-01,14:00:00,WI,trump,gop,37
2016-04-01,15:00:00,WI,trump,gop,36
2016-04-01,16:00:00,WI,trump,gop,41
2016-04-01,17:00:00,WI,trump,gop,41
2016-04-01,18:00:00,WI,trump,gop,41
2016-04-01,19:00:00,WI,trump,gop,41
2016-04-01,20:00:00,WI,trump,gop,37
2016-04-01,21:00:00,WI,trump,gop,41
2016-04-01,22:00:00,WI,trump,gop,52
2016-04-01,23:00:00,WI,trump,gop,48
2016-04-02,0:00:00,WI,trump,gop,48
2016-04-02,1:00:00,WI,trump,gop,48
2016-04-02,2:00:00,WI,trump,gop,50
2016-04-02,3:00:00,WI,trump,gop,55
2016-04-02,4:00:00,WI,trump,gop,45
2016-04-02,5:00:00,WI,trump,gop,49
2016-04-02,6:00:00,WI,trump,gop,42
2016-04-02,7:00:00,WI,trump,gop,44
2016-04-02,8:00:00,WI,trump,gop,42
2016-04-02,9:00:00,WI,trump,gop,40
2016-04-02,10:00:00,WI,trump,gop,39
2016-04-02,11:00:00,WI,trump,gop,40
2016-04-02,12:00:00,WI,trump,gop,46
2016-04-02,13:00:00,WI,trump,gop,48
2016-04-02,14:00:00,WI,trump,gop,46
2016-04-02,15:00:00,WI,trump,gop,42
2016-04-02,16:00:00,WI,trump,gop,46
2016-04-02,17:00:00,WI,trump,gop,57
2016-04-02,18:00:00,WI,trump,gop,48
2016-04-02,19:00:00,WI,trump,gop,49
2016-04-02,20:00:00,WI,trump,gop,55
2016-04-02,21:00:00,WI,trump,gop,49
2016-04-02,22:00:00,WI,trump,gop,51
2016-04-02,23:00:00,WI,trump,gop,54
2016-04-03,0:00:00,WI,trump,gop,60
2016-04-03,1:00:00,WI,trump,gop,56
2016-04-03,2:00:00,WI,trump,gop,51
2016-04-03,3:00:00,WI,trump,gop,56
2016-04-03,4:00:00,WI,trump,gop,51
2016-04-03,5:00:00,WI,trump,gop,43
2016-04-03,6:00:00,WI,trump,gop,40
2016-04-03,7:00:00,WI,trump,gop,45
2016-04-03,8:00:00,WI,trump,gop,38
2016-04-03,9:00:00,WI,trump,gop,44
2016-04-03,10:00:00,WI,trump,gop,30
2016-04-03,11:00:00,WI,trump,gop,41
2016-04-03,12:00:00,WI,trump,gop,48
2016-04-03,13:00:00,WI,trump,gop,44
2016-04-03,14:00:00,WI,trump,gop,48
2016-04-03,15:00:00,WI,trump,gop,42
2016-04-03,16:00:00,WI,trump,gop,35
2016-04-03,17:00:00,WI,trump,gop,37
2016-04-03,18:00:00,WI,trump,gop,37
2016-04-03,19:00:00,WI,trump,gop,36
2016-04-03,20:00:00,WI,trump,gop,41
2016-04-03,21:00:00,WI,trump,gop,39
2016-04-03,22:00:00,WI,trump,gop,44
2016-04-03,23:00:00,WI,trump,gop,45
2016-04-04,0:00:00,WI,trump,gop,48
2016-04-04,1:00:00,WI,trump,gop,42
2016-04-04,2:00:00,WI,trump,gop,46
2016-04-04,3:00:00,WI,trump,gop,52
2016-04-04,4:00:00,WI,trump,gop,45
2016-04-04,5:00:00,WI,trump,gop,42
2016-04-04,6:00:00,WI,trump,gop,40
2016-04-04,7:00:00,WI,trump,gop,38
2016-04-04,8:00:00,WI,trump,gop,35
2016-04-04,9:00:00,WI,trump,gop,30
2016-04-04,10:00:00,WI,trump,gop,44
2016-04-04,11:00:00,WI,trump,gop,43
2016-04-04,12:00:00,WI,trump,gop,47
